icao24,callsign,altitude,velocity,heading,latitude,longitude,altitude_rate,heading_change,acceleration,abnormal,s3raphim_anomaly_flag,timestamp
105d04,KL960,25119.0,387.0,23.0,8.5084,5.443,-823.0,0.0,0.0,1,0,2026-09-10T14:37:34.391695Z
2e35d6,SQ790,12.0,22.0,60.0,7.2072,11.6924,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391702Z
b18624,AF928,39.0,19.0,186.0,10.6781,4.5683,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391708Z
66532b,DL818,32.0,23.0,255.0,9.3528,2.6316,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391714Z
ffd57f,LH833,38657.0,317.0,41.0,10.7814,4.0308,419.0,0.0,0.0,1,0,2026-09-10T14:37:34.391721Z
64ce0f,EK622,35.0,17.0,291.0,9.3892,12.9202,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391727Z
0fc7cc,QR433,5369.0,301.0,297.0,6.9031,10.5827,-1511.0,0.0,0.0,1,0,2026-09-10T14:37:34.391733Z
eaf3f6,UA965,18083.0,335.0,178.0,11.1873,5.8305,-5.0,0.0,0.0,0,0,2026-09-10T14:37:34.391739Z
b7aee9,DL625,30.0,10.0,334.0,7.3553,10.3266,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391747Z
7fc21e,BA739,10.0,28.0,32.0,10.4668,10.7822,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391753Z
096b93,UA876,37.0,2.0,196.0,12.9713,4.344,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391759Z
5533e5,EK674,25.0,7.0,208.0,9.2841,13.2894,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391765Z
9e9a20,AA640,31225.0,363.0,185.0,11.331,6.4186,714.0,0.0,0.0,1,0,2026-09-10T14:37:34.391772Z
b7e35e,BA538,34111.0,453.0,247.0,10.5307,13.652,1705.0,0.0,0.0,1,0,2026-09-10T14:37:34.391778Z
13746e,QR669,30125.0,449.0,47.0,12.3823,8.0435,-1886.0,0.0,0.0,1,0,2026-09-10T14:37:34.391784Z
1415c7,EK531,31.0,28.0,281.0,12.6697,11.8162,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391792Z
d1b6c3,DL916,29.0,0.0,342.0,12.6378,7.7523,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391798Z
473dca,UA672,10.0,27.0,46.0,11.078,6.6643,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391804Z
b7c143,AA744,14981.0,317.0,124.0,4.3954,8.1841,-778.0,0.0,0.0,1,0,2026-09-10T14:37:34.391812Z
87781e,KL687,22800.0,423.0,12.0,6.7714,10.8554,-651.0,0.0,0.0,1,0,2026-09-10T14:37:34.391818Z
402422,KL233,25.0,15.0,94.0,13.3938,7.6238,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391824Z
3f806f,BA395,1.0,19.0,292.0,6.1696,11.9943,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391830Z
742163,AA439,38200.0,423.0,214.0,5.3726,5.922,143.0,0.0,0.0,1,0,2026-09-10T14:37:34.391836Z
be9b9e,SQ173,12488.0,286.0,76.0,12.8827,8.931,726.0,0.0,0.0,1,0,2026-09-10T14:37:34.391842Z
1ef534,AF355,5030.0,512.0,7.0,8.0944,4.4891,-1049.0,0.0,0.0,1,0,2026-09-10T14:37:34.391849Z
7bad41,LH344,11627.0,307.0,265.0,8.5046,4.396,-55.0,0.0,0.0,0,0,2026-09-10T14:37:34.391855Z
1ffd94,SQ599,8335.0,294.0,163.0,9.5913,4.0843,1530.0,0.0,0.0,1,0,2026-09-10T14:37:34.391861Z
b53109,EK810,32.0,8.0,132.0,9.2293,7.1157,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391868Z
97b3e8,QR708,33.0,6.0,237.0,10.5723,13.8801,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391875Z
cc68d2,DL851,32.0,3.0,0.0,7.9973,8.6357,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391881Z
f30942,EK150,39.0,15.0,324.0,7.5575,8.3389,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391887Z
2c32d4,EK570,32.0,16.0,268.0,11.9247,10.0217,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391893Z
bddf01,AF371,17302.0,399.0,68.0,5.288,10.1894,-578.0,0.0,0.0,1,0,2026-09-10T14:37:34.391899Z
37a9df,DL594,41140.0,425.0,271.0,7.3819,5.2524,1780.0,0.0,0.0,1,0,2026-09-10T14:37:34.391905Z
7b3076,UA501,7.0,24.0,93.0,11.8848,6.6967,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391912Z
9dda2b,BA131,28.0,22.0,302.0,7.0826,2.7407,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391918Z
e54934,QR395,32112.0,511.0,336.0,11.8441,6.3382,854.0,0.0,0.0,1,0,2026-09-10T14:37:34.391926Z
e93f78,AA697,15953.0,331.0,233.0,4.7412,11.71,587.0,0.0,0.0,1,0,2026-09-10T14:37:34.391932Z
d184bb,AA629,10662.0,486.0,238.0,6.6502,4.2126,-328.0,0.0,0.0,1,0,2026-09-10T14:37:34.391940Z
21e9c6,QR632,13747.0,461.0,150.0,4.324,12.9302,991.0,0.0,0.0,1,0,2026-09-10T14:37:34.391946Z
9be1dc,KL377,35.0,3.0,139.0,7.4536,6.6344,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391952Z
3e4ada,LH353,6.0,18.0,35.0,6.4196,11.0483,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391960Z
f661d1,BA138,39273.0,301.0,196.0,8.2485,11.1879,-1058.0,0.0,0.0,1,0,2026-09-10T14:37:34.391966Z
6f0f73,DL216,34743.0,362.0,204.0,5.6065,3.3609,-1485.0,0.0,0.0,1,0,2026-09-10T14:37:34.391972Z
78cbf8,AA125,27.0,7.0,7.0,11.6256,4.3395,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391978Z
d2fc8b,QR880,41.0,10.0,295.0,9.742,11.2918,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.391990Z
c3e76a,BA584,9661.0,321.0,208.0,4.7584,6.256,1816.0,0.0,0.0,1,0,2026-09-10T14:37:34.391997Z
0724e1,BA915,50.0,0.0,309.0,8.1225,7.1093,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392004Z
d21366,KL789,37850.0,304.0,338.0,4.6483,14.4759,1419.0,0.0,0.0,1,0,2026-09-10T14:37:34.392012Z
923fd0,DL790,21815.0,442.0,340.0,5.3675,9.6483,-1299.0,0.0,0.0,1,0,2026-09-10T14:37:34.392018Z
85f0ff,AF711,2.0,19.0,327.0,11.097,9.801,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392024Z
3c151d,UA695,21.0,5.0,264.0,7.2494,12.4866,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392030Z
324b43,KL712,41703.0,508.0,7.0,6.0005,5.205,1531.0,0.0,0.0,1,0,2026-09-10T14:37:34.392037Z
750ae8,KL919,36.0,3.0,65.0,11.5942,11.2683,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392043Z
8a49d8,AA682,28729.0,340.0,349.0,6.2767,9.7456,-1301.0,0.0,0.0,1,0,2026-09-10T14:37:34.392049Z
d7788d,EK945,35.0,29.0,190.0,5.0339,5.6956,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392055Z
72c502,BA327,37.0,27.0,18.0,8.7315,10.2115,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392061Z
6a7d55,AF351,26.0,19.0,200.0,7.9657,5.3452,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392068Z
99158e,BA218,23.0,11.0,158.0,10.5649,8.2534,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392077Z
6b3983,BA656,9.0,1.0,109.0,12.9233,12.0333,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392083Z
ba6f46,KL479,19.0,30.0,78.0,8.7313,13.3173,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392089Z
fece88,AA887,25611.0,331.0,29.0,13.3952,14.1855,-268.0,0.0,0.0,1,0,2026-09-10T14:37:34.392095Z
015551,LH792,5754.0,438.0,1.0,7.6501,5.7092,-1466.0,0.0,0.0,1,0,2026-09-10T14:37:34.392102Z
cd9ed4,DL179,28846.0,492.0,116.0,7.4759,4.5541,1187.0,0.0,0.0,1,0,2026-09-10T14:37:34.392108Z
23f5fb,EK793,26960.0,417.0,211.0,13.0542,8.0117,-228.0,0.0,0.0,1,0,2026-09-10T14:37:34.392114Z
e697c6,EK724,27486.0,292.0,274.0,9.5709,9.9067,196.0,0.0,0.0,1,0,2026-09-10T14:37:34.392121Z
dbd0b7,LH100,32637.0,479.0,317.0,9.5918,4.4092,1324.0,0.0,0.0,1,0,2026-09-10T14:37:34.392127Z
ed7096,EK175,22.0,15.0,278.0,5.9959,13.0267,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392133Z
3e7df8,KL232,27365.0,260.0,234.0,12.2378,11.5248,-120.0,0.0,0.0,1,0,2026-09-10T14:37:34.392141Z
25ce4c,SQ530,37.0,28.0,229.0,12.4916,4.0005,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392149Z
686042,AF510,16622.0,502.0,168.0,8.3769,3.6171,-465.0,0.0,0.0,1,0,2026-09-10T14:37:34.392155Z
f80dd1,UA820,38.0,19.0,286.0,12.5326,5.4923,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392161Z
1cf878,DL523,35.0,16.0,349.0,5.6932,5.5659,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392167Z
7a858c,QR456,41106.0,397.0,33.0,6.086,11.3688,1904.0,0.0,0.0,1,0,2026-09-10T14:37:34.392173Z
df0cdd,KL894,44.0,22.0,151.0,4.2075,13.2571,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392179Z
d9948d,,38602.0,416.0,310.0,12.1696,2.6675,397.0,0.0,0.0,1,1,2026-09-10T14:37:34.392186Z
06fc4b,EK182,25.0,650.0,295.0,4.5252,4.2483,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.392192Z
6ad065,QR716,20808.0,386.0,312.0,4.7742,3.8994,1959.0,0.0,0.0,1,0,2026-09-10T14:37:34.392200Z
e1af3f,EK763,34304.0,483.0,279.0,11.2994,9.575,-1202.0,0.0,0.0,1,0,2026-09-10T14:37:34.392208Z
89bef6,QR342,35339.0,800.0,279.0,8.7989,3.5332,448.0,0.0,0.0,1,1,2026-09-10T14:37:34.392214Z
19f1b4,QR798,16.0,6.0,174.0,11.5562,4.0696,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392221Z
0f9051,LH834,0.0,9.0,292.0,6.9605,12.438,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392227Z
4b29a7,DL827,3.0,28.0,153.0,9.603,7.7131,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392233Z
c85030,DL994,7216.0,497.0,255.0,10.7114,5.4621,1301.0,0.0,0.0,1,0,2026-09-10T14:37:34.392240Z
3b0b5f,DL798,24041.0,369.0,297.0,8.9624,11.0028,-538.0,0.0,0.0,1,1,2026-09-10T14:37:34.392246Z
035c24,QR295,46.0,3.0,6.0,9.1056,12.6647,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392253Z
12b6cc,AF369,31352.0,433.0,345.0,5.4651,4.0882,-420.0,0.0,0.0,1,1,2026-09-10T14:37:34.392259Z
56ef50,DL908,1.0,18.0,35.0,9.9704,5.6994,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392266Z
c720c8,AF245,26732.0,503.0,139.0,5.5888,12.7199,-202.0,0.0,0.0,1,0,2026-09-10T14:37:34.392274Z
178d46,QR295,37525.0,470.0,195.0,4.3734,13.1923,-555.0,0.0,0.0,1,0,2026-09-10T14:37:34.392280Z
1b795d,BA572,16994.0,331.0,10.0,9.2423,14.0148,1163.0,0.0,0.0,1,0,2026-09-10T14:37:34.392286Z
31e538,KL491,26264.0,300.0,283.0,5.1386,5.4864,1755.0,0.0,0.0,1,0,2026-09-10T14:37:34.392293Z
4a95ba,KL678,10.0,22.0,287.0,12.0989,8.5261,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392299Z
8f58b1,SQ991,20702.0,336.0,145.0,8.4929,3.0444,-1126.0,0.0,0.0,1,0,2026-09-10T14:37:34.392305Z
e9faa4,SQ567,40033.0,393.0,317.0,10.3855,13.3214,-1641.0,0.0,0.0,1,0,2026-09-10T14:37:34.392311Z
099a6e,EK324,28824.0,460.0,93.0,11.3585,4.8202,-1249.0,0.0,0.0,1,0,2026-09-10T14:37:34.392317Z
d57e8a,AA523,10945.0,376.0,21.0,5.3495,2.8618,470.0,0.0,0.0,1,0,2026-09-10T14:37:34.392324Z
528795,AA624,28653.0,500.0,84.0,9.8802,9.0156,-390.0,0.0,0.0,1,0,2026-09-10T14:37:34.392330Z
d70376,AF895,8.0,6.0,339.0,13.4765,4.8555,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392340Z
f966f2,LH706,11.0,650.0,357.0,9.35,8.281,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.392347Z
e2bbb7,QR384,8.0,0.0,80.0,4.9745,3.0165,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392355Z
02a746,EK663,24648.0,502.0,297.0,6.0011,12.6251,-113.0,0.0,0.0,1,0,2026-09-10T14:37:34.392362Z
6bba02,QR653,48.0,1.0,210.0,7.3973,11.5149,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392368Z
086e01,QR162,50.0,1.0,114.0,10.1084,3.7495,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392374Z
018b85,KL612,44.0,3.0,180.0,13.0248,7.8903,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392382Z
25d406,BA516,37621.0,480.0,186.0,13.0546,13.1147,232.0,0.0,0.0,1,0,2026-09-10T14:37:34.392388Z
aeffc7,QR597,5071.0,406.0,322.0,4.1723,13.8955,330.0,0.0,0.0,1,0,2026-09-10T14:37:34.392395Z
b96ecd,BA820,11283.0,404.0,12.0,9.379,13.6953,-506.0,0.0,0.0,1,0,2026-09-10T14:37:34.392401Z
53ee20,KL388,26.0,8.0,199.0,4.6454,4.8332,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392409Z
cec483,AA239,11.0,11.0,315.0,9.2974,4.4786,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392415Z
b350e4,AF998,35.0,2.0,242.0,10.3207,4.758,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392421Z
9e923f,EK223,41193.0,345.0,326.0,10.8554,6.8609,-1104.0,0.0,0.0,1,0,2026-09-10T14:37:34.392428Z
22fa7c,AA242,32252.0,363.0,67.0,13.0663,9.3226,61.0,0.0,0.0,0,0,2026-09-10T14:37:34.392434Z
947a31,EK703,39.0,2.0,329.0,7.6349,10.9951,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392440Z
7da4a3,QR346,39102.0,454.0,11.0,13.4694,7.948,-581.0,0.0,0.0,1,0,2026-09-10T14:37:34.392446Z
06df92,LH854,29349.0,435.0,170.0,10.3978,12.6945,697.0,0.0,0.0,1,0,2026-09-10T14:37:34.392453Z
088901,LH127,46.0,2.0,226.0,7.7314,7.3368,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392458Z
4c3bc7,QR305,36.0,26.0,283.0,11.0747,10.7874,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392464Z
8a898b,LH335,11012.0,424.0,124.0,4.7847,7.8361,310.0,0.0,0.0,1,0,2026-09-10T14:37:34.392472Z
f1e8f7,KL375,38.0,18.0,197.0,11.8688,13.4414,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392478Z
9f88f2,AA289,49.0,16.0,63.0,5.7951,8.573,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392484Z
3935af,DL402,3.0,24.0,158.0,7.8168,13.2954,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392490Z
5d0a16,UA520,2.0,18.0,318.0,7.0987,7.5699,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392496Z
2a9c5e,BA420,41950.0,394.0,172.0,8.4602,3.9498,385.0,0.0,0.0,1,0,2026-09-10T14:37:34.392503Z
d3e6d2,AF945,5994.0,387.0,58.0,6.4085,13.9056,1944.0,0.0,0.0,1,0,2026-09-10T14:37:34.392509Z
dc127e,BA846,6571.0,364.0,301.0,5.3939,3.3327,415.0,0.0,0.0,1,0,2026-09-10T14:37:34.392515Z
98349d,BA570,25.0,26.0,78.0,13.4254,6.5282,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392521Z
6c7ca2,KL822,3.0,19.0,235.0,12.5494,14.0949,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392527Z
e66bbb,EK598,15541.0,357.0,354.0,8.9042,11.5283,-1751.0,0.0,0.0,1,0,2026-09-10T14:37:34.392535Z
3c70aa,AA428,34658.0,428.0,191.0,4.5821,3.3618,-1458.0,0.0,0.0,1,0,2026-09-10T14:37:34.392541Z
5036af,KL381,39527.0,316.0,344.0,6.4833,5.5751,1675.0,0.0,0.0,1,0,2026-09-10T14:37:34.392548Z
1a0755,QR315,37959.0,412.0,338.0,6.0193,5.2708,-1940.0,0.0,0.0,1,0,2026-09-10T14:37:34.392554Z
5d4eca,BA875,45.0,28.0,8.0,5.9933,4.9025,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392560Z
a272ec,AA120,7679.0,251.0,207.0,6.139,13.2266,-935.0,0.0,0.0,1,0,2026-09-10T14:37:34.392568Z
0c57fe,KL944,27493.0,463.0,280.0,5.8598,5.2395,-1497.0,0.0,0.0,1,0,2026-09-10T14:37:34.392575Z
190f4d,DL812,26569.0,318.0,47.0,7.0145,11.576,1133.0,0.0,0.0,1,0,2026-09-10T14:37:34.392581Z
59ea67,AF992,28435.0,351.0,334.0,12.1346,11.5268,510.0,0.0,0.0,1,0,2026-09-10T14:37:34.392587Z
4e3242,LH936,33020.0,274.0,278.0,8.9762,5.7443,-1282.0,0.0,0.0,1,0,2026-09-10T14:37:34.392594Z
3905c6,,19190.0,285.0,206.0,10.7489,14.4053,-1161.0,0.0,0.0,1,1,2026-09-10T14:37:34.392602Z
00d3ef,BA220,23146.0,16.0,318.0,5.3105,13.3358,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.392608Z
0c54b3,EK282,39.0,21.0,30.0,9.9239,5.9421,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392615Z
2bb5f2,LH139,31081.0,456.0,336.0,8.3772,2.7615,1932.0,0.0,0.0,1,0,2026-09-10T14:37:34.392622Z
4b2139,LH785,10351.0,455.0,211.0,11.4532,2.5657,925.0,0.0,0.0,1,0,2026-09-10T14:37:34.392628Z
5c55d4,DL451,32562.0,466.0,308.0,12.987,2.9791,1256.0,0.0,0.0,1,0,2026-09-10T14:37:34.392636Z
79652f,AA130,22695.0,310.0,335.0,12.624,3.5119,1972.0,0.0,0.0,1,0,2026-09-10T14:37:34.392642Z
8e02c7,QR447,35670.0,409.0,353.0,4.1443,3.3152,5.0,0.0,0.0,0,0,2026-09-10T14:37:34.392649Z
cdc992,UA295,10.0,28.0,213.0,5.4052,10.1377,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392655Z
1fb841,BA737,30.0,8.0,314.0,7.5198,10.8692,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392661Z
cf366b,QR652,25040.0,315.0,252.0,10.4844,10.8025,1447.0,0.0,0.0,1,0,2026-09-10T14:37:34.392669Z
1e6e8a,KL371,36646.0,321.0,149.0,7.5338,13.2963,9000.0,0.0,0.0,1,1,2026-09-10T14:37:34.392676Z
3b70e6,QR352,35.0,17.0,135.0,5.5311,2.946,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392683Z
e0c732,QR300,36855.0,296.0,73.0,4.1141,5.8791,641.0,0.0,0.0,1,0,2026-09-10T14:37:34.392690Z
fd1aa5,AF196,45.0,13.0,177.0,9.2185,7.6627,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392696Z
1a739d,UA441,31334.0,520.0,211.0,6.4157,14.2017,1341.0,0.0,0.0,1,0,2026-09-10T14:37:34.392702Z
6eb032,AA512,32.0,17.0,268.0,5.8233,7.011,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392708Z
1b5f8c,SQ323,24217.0,426.0,285.0,6.5378,3.5051,-394.0,0.0,0.0,1,0,2026-09-10T14:37:34.392715Z
dac1cb,SQ439,34.0,12.0,143.0,12.0859,13.2933,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392721Z
af5187,AA518,21.0,650.0,24.0,12.7126,13.28,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.392727Z
eabe0a,QR153,34303.0,419.0,132.0,6.3302,3.4995,1959.0,0.0,0.0,1,0,2026-09-10T14:37:34.392735Z
d9e469,LH908,9424.0,514.0,224.0,11.1534,3.5827,-1681.0,0.0,0.0,1,0,2026-09-10T14:37:34.392741Z
24fdce,AF944,4.0,29.0,155.0,8.8938,6.0044,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392747Z
122534,QR901,29.0,1.0,340.0,6.118,4.0513,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392753Z
a5bd73,QR747,44.0,27.0,301.0,10.3806,13.609,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392759Z
2595c3,EK818,17266.0,381.0,357.0,6.2584,12.7023,-1497.0,0.0,0.0,1,0,2026-09-10T14:37:34.392767Z
6d04a2,EK354,27.0,28.0,260.0,5.3347,7.0478,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392773Z
847447,KL387,39.0,16.0,18.0,12.1262,4.0717,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392779Z
e56bae,BA143,35.0,25.0,26.0,4.7132,8.5743,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392785Z
122c4a,AF359,18606.0,494.0,348.0,10.6956,9.5591,-1116.0,0.0,0.0,1,0,2026-09-10T14:37:34.392792Z
2ebbca,KL767,28.0,17.0,346.0,8.7573,5.5257,9000.0,0.0,0.0,1,1,2026-09-10T14:37:34.392802Z
c2c28a,SQ557,45.0,16.0,240.0,10.3245,11.7308,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392809Z
712305,QR472,27034.0,353.0,89.0,11.1896,6.196,-1729.0,0.0,0.0,1,0,2026-09-10T14:37:34.392815Z
ff50e0,AF178,9.0,17.0,296.0,8.2444,4.442,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392821Z
3c228d,SQ650,34410.0,367.0,143.0,12.2042,7.2924,1137.0,0.0,0.0,1,0,2026-09-10T14:37:34.392828Z
c0f327,KL934,10227.0,333.0,309.0,6.9991,8.435,786.0,0.0,0.0,1,0,2026-09-10T14:37:34.392834Z
c2a28a,AF286,2.0,13.0,248.0,13.1097,4.0287,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392840Z
ce1304,EK951,19201.0,383.0,340.0,9.6111,2.7787,1162.0,0.0,0.0,1,0,2026-09-10T14:37:34.392846Z
77f1ac,AA931,23141.0,22.0,190.0,9.9035,4.5207,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.392852Z
093790,UA135,5851.0,365.0,89.0,10.8657,13.9791,-181.0,0.0,0.0,1,0,2026-09-10T14:37:34.392859Z
2e62c8,KL533,4.0,13.0,70.0,9.7303,5.29,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392867Z
0c23da,QR492,38523.0,320.0,209.0,12.8946,13.2143,-1174.0,0.0,0.0,1,0,2026-09-10T14:37:34.392873Z
f88785,AA674,2.0,2.0,305.0,4.1754,13.0824,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392880Z
4c6787,LH904,37509.0,369.0,227.0,7.1539,5.1045,2.0,0.0,0.0,0,0,2026-09-10T14:37:34.392886Z
7fa410,UA701,38341.0,401.0,271.0,4.5122,6.0921,1530.0,0.0,0.0,1,0,2026-09-10T14:37:34.392892Z
e677e7,AA553,17958.0,445.0,277.0,13.3523,4.8461,-982.0,0.0,0.0,1,0,2026-09-10T14:37:34.392899Z
111e0e,SQ567,18.0,26.0,126.0,10.2637,6.6408,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392905Z
efce10,UA689,36825.0,305.0,22.0,12.2935,3.2565,1908.0,0.0,0.0,1,0,2026-09-10T14:37:34.392911Z
939446,AF382,11597.0,493.0,125.0,10.4168,2.7951,-314.0,0.0,0.0,1,0,2026-09-10T14:37:34.392919Z
9cdd66,LH928,18.0,1.0,185.0,13.038,11.0735,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392925Z
9b192f,QR717,42.0,15.0,86.0,4.8867,4.3314,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392933Z
3b6c93,LH740,9.0,17.0,334.0,11.4177,3.1539,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392939Z
aba21f,DL827,27.0,4.0,276.0,8.6768,6.6129,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392945Z
3e0996,AA579,46.0,3.0,202.0,10.164,7.279,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392951Z
e7852e,BA202,45.0,12.0,160.0,5.1183,4.2445,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392957Z
e125b4,BA373,19121.0,290.0,21.0,8.9283,10.2998,-9500.0,0.0,0.0,1,1,2026-09-10T14:37:34.392963Z
b44c6e,AA113,23105.0,366.0,208.0,10.2108,13.1169,601.0,0.0,0.0,1,0,2026-09-10T14:37:34.392971Z
6d8d8c,KL108,3.0,10.0,233.0,7.656,12.9327,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392977Z
e1a4f3,BA691,20.0,9.0,120.0,10.9474,9.4206,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392988Z
53673e,AF513,0.0,7.0,7.0,9.6905,2.8919,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.392995Z
a7f0ba,UA560,16.0,6.0,152.0,5.7087,3.7191,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.393002Z
bad3d0,AA925,24642.0,350.0,195.0,6.3564,6.6897,39.0,0.0,0.0,0,0,2026-09-10T14:37:34.393009Z
4bda9a,DL672,18517.0,422.0,118.0,8.135,14.1703,509.0,0.0,0.0,1,0,2026-09-10T14:37:34.393017Z
3bfcc2,AA725,37263.0,267.0,89.0,6.7915,5.6427,1476.0,0.0,0.0,1,0,2026-09-10T14:37:34.393024Z
374529,DL916,40.0,23.0,259.0,6.0757,6.4068,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.393030Z
d5b288,QR348,6981.0,251.0,335.0,9.8839,9.4063,1592.0,0.0,0.0,1,0,2026-09-10T14:37:34.393037Z
af46cd,LH343,17058.0,469.0,53.0,4.0558,13.9102,948.0,0.0,0.0,1,0,2026-09-10T14:37:34.393043Z
d4c59f,AF582,41823.0,312.0,183.0,5.0752,3.2699,1247.0,0.0,0.0,1,0,2026-09-10T14:37:34.393049Z
38dc1b,SQ244,16.0,7.0,244.0,11.8281,7.4925,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.393055Z
391d37,EK807,32.0,28.0,41.0,12.9272,10.2391,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.393061Z
e37198,SQ692,9723.0,442.0,97.0,13.4304,8.4863,-1707.0,0.0,0.0,1,0,2026-09-10T14:37:34.393069Z
2629a9,DL127,16043.0,381.0,148.0,9.2676,5.8142,-484.0,0.0,0.0,1,0,2026-09-10T14:37:34.393076Z
